code,name,qrcode,description,creator_id,created_at,updated_at,deleted_at,manufacture_dept_id,start_time,end_time,status_id,order_id,task_id,user_del_id,user_comp_id,description_del,min_prod_quan,total_prod_quan,code_status,name_status
63f2c940392af1676855616,R2B-137-AC22122538 SEYDOUX BASEBALL,1676855646-DPSX-63f2c940392af1676855616,"<p><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676855626_image.png""></p>",369,2023-02-20 08:14:06+00:00,2023-02-20 08:14:06+00:00,,3,2023-03-10,2023-03-11,1,2993,1662,,,,150.000000,150.000000,review,Chờ sản xuất
63f2c9baf1a6316768557381,CÔNG VIỆC TẠO TỰ ĐỘNG,1676855834-DPSX-63f2c9baf1a6316768557381,CÔNG VIỆC TẠO TỰ ĐỘNG,369,2023-02-20 08:17:14+00:00,2023-02-20 08:17:47+00:00,2023-02-20 08:17:47+00:00,3,2023-03-01,2023-03-08,1,2992,1664,,,,,,review,Chờ sản xuất
63f2ca1f1af381676855839,R2B-137-AC22122538 SEYDOUX TRUCKER,1676855866-DPSX-63f2ca1f1af381676855839,"<p><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676855847_image.png""></p>",369,2023-02-20 08:17:46+00:00,2023-02-20 08:17:46+00:00,,3,2023-03-10,2023-03-11,1,2992,1664,,,,150.000000,150.000000,review,Chờ sản xuất
63f2ca72840a91676855922,XA-310-KOLLY,1676856085-DPSX-63f2ca72840a91676855922,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676855930_image.png""></figure>",369,2023-02-20 08:21:24+00:00,2023-02-20 08:21:27+00:00,,2,2023-03-01,2023-03-08,1,3024,1665,,,,316.000000,4931.000000,review,Chờ sản xuất
63f2ca72840a916768559221,CÔNG VIỆC TẠO TỰ ĐỘNG,1676856087-DPSX-63f2ca72840a916768559221,CÔNG VIỆC TẠO TỰ ĐỘNG,369,2023-02-20 08:21:27+00:00,2023-02-20 08:22:03+00:00,2023-02-20 08:22:03+00:00,3,2023-03-01,2023-03-08,1,3024,1666,,,,,,review,Chờ sản xuất
63f2cb1e87ee21676856094,XA-310-KOLLY,1676856122-DPSX-63f2cb1e87ee21676856094,"<p><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676856104_image.png""></p>",369,2023-02-20 08:22:02+00:00,2023-02-20 08:22:03+00:00,,3,2023-03-10,2023-03-11,1,3024,1666,,,,601.000000,601.000000,review,Chờ sản xuất
63f2cb57444ed1676856151,DYC-AU-230216-Kodiak,1676856266-DPSX-63f2cb57444ed1676856151,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676856160_image.png""></figure>",369,2023-02-20 08:24:26+00:00,2023-02-20 08:24:28+00:00,,2,2023-03-02,2023-03-07,1,3030,1667,,,,67.000000,688.000000,review,Chờ sản xuất
63f2cb57444ed16768561511,CÔNG VIỆC TẠO TỰ ĐỘNG,1676856268-DPSX-63f2cb57444ed16768561511,CÔNG VIỆC TẠO TỰ ĐỘNG,369,2023-02-20 08:24:28+00:00,2023-02-20 08:26:36+00:00,2023-02-20 08:26:36+00:00,3,2023-03-02,2023-03-07,1,3030,1668,,,,,,review,Chờ sản xuất
63f2cbd0a4ac61676856272,DYC-AU-230216-Kodiak,1676856296-DPSX-63f2cbd0a4ac61676856272,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676856281_image.png""></figure>",369,2023-02-20 08:24:56+00:00,2023-02-20 08:24:56+00:00,,4,2023-03-07,2023-03-10,1,3030,1669,,,,101.000000,101.000000,review,Chờ sản xuất
63f2cbf1036a41676856305,DYC-AU-230216-Kodiak,1676856350-DPSX-63f2cbf1036a41676856305,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676856306_image.png""></figure>",369,2023-02-20 08:25:50+00:00,2023-02-20 08:25:51+00:00,,1,2023-03-10,2023-03-14,1,3030,1670,,,,101.000000,202.000000,review,Chờ sản xuất
63f2cc21a893c1676856353,DYC-AU-230216-Kodiak,1676856395-DPSX-63f2cc21a893c1676856353,"<p><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676856367_image.png""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676856373_image.png""></p>",369,2023-02-20 08:26:35+00:00,2023-02-20 08:26:35+00:00,,3,2023-03-14,2023-03-15,1,3030,1668,,,,101.000000,101.000000,review,Chờ sản xuất
63f2cc5ec61be16768564141,CÔNG VIỆC TẠO TỰ ĐỘNG,1676856527-DPSX-63f2cc5ec61be16768564141,CÔNG VIỆC TẠO TỰ ĐỘNG,369,2023-02-20 08:28:47+00:00,2023-02-20 08:33:55+00:00,2023-02-20 08:33:55+00:00,3,2023-03-01,2023-03-02,1,3040,1672,,,,,,review,Chờ sản xuất
63f2ccd86b6861676856536,DYC-CH1-230113-Speake Marin,1676856634-DPSX-63f2ccd86b6861676856536,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676856544_image.png""></figure>",369,2023-02-20 08:30:34+00:00,2023-02-20 08:30:34+00:00,,4,2023-03-03,2023-03-06,1,3040,1673,,,,502.000000,502.000000,review,Chờ sản xuất
63f2cd46598371676856646,DYC-CH1-230113-Speake Marin,1676856688-DPSX-63f2cd46598371676856646,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676856647_image.png""></figure>",369,2023-02-20 08:31:28+00:00,2023-02-20 08:31:29+00:00,,1,2023-03-03,2023-03-07,1,3040,1674,,,,502.000000,1004.000000,review,Chờ sản xuất
63f2ce64c36d61676856932,HM-230217-OAAB,1676857033-DPSX-63f2ce64c36d61676856932,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676856941_image.png""></figure>",369,2023-02-20 08:37:13+00:00,2023-02-20 08:37:15+00:00,,2,2023-03-06,2023-03-11,1,3035,1675,,,,126.000000,1462.000000,review,Chờ sản xuất
63f2ce64c36d616768569321,CÔNG VIỆC TẠO TỰ ĐỘNG,1676857035-DPSX-63f2ce64c36d616768569321,CÔNG VIỆC TẠO TỰ ĐỘNG,369,2023-02-20 08:37:15+00:00,2023-02-20 08:38:30+00:00,2023-02-20 08:38:30+00:00,3,2023-03-06,2023-03-11,1,3035,1676,,,,,,review,Chờ sản xuất
63f2ced00c4211676857040,HM-230217-OAAB,1676857074-DPSX-63f2ced00c4211676857040,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676857047_image.png""></figure>",369,2023-02-20 08:37:54+00:00,2023-02-20 08:37:55+00:00,,1,2023-03-15,2023-03-21,1,3035,1677,,,,251.000000,502.000000,review,Chờ sản xuất
63f2cef98630c1676857081,HM-230217-OAAB,1676857109-DPSX-63f2cef98630c1676857081,"<p><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676857083_image.png""></p>",369,2023-02-20 08:38:28+00:00,2023-02-20 08:38:29+00:00,,3,2023-03-22,2023-03-23,1,3035,1676,,,,251.000000,251.000000,review,Chờ sản xuất
63f4261f381e21676944927,DYC-US-230110-Ikenna Auto-688-Opt01,1676945020-DPSX-63f4261f381e21676944927,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676944937_image.png""></figure>",369,2023-02-21 09:03:40+00:00,2023-02-21 09:03:42+00:00,,2,2023-03-01,2023-03-04,1,3042,1678,,,,66.000000,581.000000,review,Chờ sản xuất
63f4261f381e216769449271,CÔNG VIỆC TẠO TỰ ĐỘNG,1676945022-DPSX-63f4261f381e216769449271,CÔNG VIỆC TẠO TỰ ĐỘNG,369,2023-02-21 09:03:42+00:00,2023-02-21 09:05:30+00:00,2023-02-21 09:05:30+00:00,3,2023-03-01,2023-03-04,1,3042,1679,,,,,,review,Chờ sản xuất
63f42681246a81676945025,DYC-US-230110-Ikenna Auto-688-Opt01,1676945057-DPSX-63f42681246a81676945025,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676945033_image.png""></figure>",369,2023-02-21 09:04:17+00:00,2023-02-22 10:03:25+00:00,2023-02-22 10:03:25+00:00,4,2023-03-06,2023-03-08,1,3042,1680,369.0,,Chuyển Thiên Đức may,100.000000,200.000000,review,Chờ sản xuất
63f426a6e848f1676945062,DYC-US-230110-Ikenna Auto-688-Opt01,1676945095-DPSX-63f426a6e848f1676945062,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676945063_image.png""></figure>",369,2023-02-21 09:04:55+00:00,2023-02-21 09:04:56+00:00,,1,2023-03-07,2023-03-09,1,3042,1681,,,,100.000000,200.000000,review,Chờ sản xuất
63f426cb5d4591676945099,DYC-US-230110-Ikenna Auto-688-Opt01,1676945128-DPSX-63f426cb5d4591676945099,"<p><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676945106_image.png""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676945111_image.png""></p>",369,2023-02-21 09:05:28+00:00,2023-02-21 09:05:29+00:00,,3,2023-03-09,2023-03-10,1,3042,1679,,,,100.000000,100.000000,review,Chờ sản xuất
63f426fa989bf1676945146,DYC-US-230110-Ikenna Auto-688-Opt02,1676945290-DPSX-63f426fa989bf1676945146,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676945154_image.png""></figure>",369,2023-02-21 09:08:10+00:00,2023-02-21 09:08:12+00:00,,2,2023-03-01,2023-03-04,1,3043,1682,,,,66.000000,581.000000,review,Chờ sản xuất
63f426fa989bf16769451461,CÔNG VIỆC TẠO TỰ ĐỘNG,1676945292-DPSX-63f426fa989bf16769451461,CÔNG VIỆC TẠO TỰ ĐỘNG,369,2023-02-21 09:08:12+00:00,2023-02-21 09:10:57+00:00,2023-02-21 09:10:57+00:00,3,2023-03-01,2023-03-04,1,3043,1683,,,,,,review,Chờ sản xuất
63f4278f6bf4d1676945295,DYC-US-230110-Ikenna Auto-688-Opt02,1676945335-DPSX-63f4278f6bf4d1676945295,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676945301_image.png""></figure>",369,2023-02-21 09:08:55+00:00,2023-02-22 10:02:57+00:00,2023-02-22 10:02:57+00:00,4,2023-03-06,2023-03-08,1,3043,1684,369.0,,Chuyển Thiên Đức may,100.000000,200.000000,review,Chờ sản xuất
63f427bce1b521676945340,DYC-US-230110-Ikenna Auto-688-Opt02,1676945420-DPSX-63f427bce1b521676945340,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676945376_image.png""></figure>",369,2023-02-21 09:10:20+00:00,2023-02-21 09:10:21+00:00,,1,2023-03-07,2023-03-09,1,3043,1685,,,,100.000000,200.000000,review,Chờ sản xuất
63f4281000ad81676945424,DYC-US-230110-Ikenna Auto-688-Opt02,1676945455-DPSX-63f4281000ad81676945424,"<p><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676945431_image.png""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676945437_image.png""></p>",369,2023-02-21 09:10:55+00:00,2023-02-21 09:10:56+00:00,,3,2023-03-09,2023-03-10,1,3043,1683,,,,100.000000,100.000000,review,Chờ sản xuất
63f42857b24881676945495,DYC-US-230110-Ikenna Auto-688-Opt03,1676945580-DPSX-63f42857b24881676945495,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676945511_image.png""></figure>",369,2023-02-21 09:13:00+00:00,2023-02-21 09:13:02+00:00,,2,2023-03-01,2023-03-04,1,3044,1686,,,,66.000000,581.000000,review,Chờ sản xuất
63f42857b248816769454951,CÔNG VIỆC TẠO TỰ ĐỘNG,1676945582-DPSX-63f42857b248816769454951,CÔNG VIỆC TẠO TỰ ĐỘNG,369,2023-02-21 09:13:02+00:00,2023-02-21 09:14:48+00:00,2023-02-21 09:14:48+00:00,3,2023-03-01,2023-03-04,1,3044,1687,,,,,,review,Chờ sản xuất
63f428b28314d1676945586,DYC-US-230110-Ikenna Auto-688-Opt03,1676945617-DPSX-63f428b28314d1676945586,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676945594_image.png""></figure>",369,2023-02-21 09:13:37+00:00,2023-02-22 10:03:11+00:00,2023-02-22 10:03:11+00:00,4,2023-03-06,2023-03-08,1,3044,1688,369.0,,Chuyển Thiên Đức may,100.000000,200.000000,review,Chờ sản xuất
63f428d6529341676945622,DYC-US-230110-Ikenna Auto-688-Opt03,1676945652-DPSX-63f428d6529341676945622,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676945623_image.png""></figure>",369,2023-02-21 09:14:11+00:00,2023-02-21 09:14:12+00:00,,1,2023-03-07,2023-03-09,1,3044,1689,,,,100.000000,200.000000,review,Chờ sản xuất
63f428f73a52a1676945655,DYC-US-230110-Ikenna Auto-688-Opt03,1676945686-DPSX-63f428f73a52a1676945655,"<p><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676945662_image.png""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1676945668_image.png""></p>",369,2023-02-21 09:14:46+00:00,2023-02-21 09:14:47+00:00,,3,2023-03-09,2023-03-10,1,3044,1687,,,,100.000000,100.000000,review,Chờ sản xuất
63f582f0d4b381677034224,AD-230216-SIGHTPRE-VAC07,1677034320-DPSX-63f582f0d4b381677034224,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677034234_image.png""></figure>",369,2023-02-22 09:52:00+00:00,2023-02-22 09:52:02+00:00,,2,2023-03-02,2023-03-04,1,3038,1690,,,,124.000000,1221.000000,review,Chờ sản xuất
63f582f0d4b3816770342241,CÔNG VIỆC TẠO TỰ ĐỘNG,1677034322-DPSX-63f582f0d4b3816770342241,CÔNG VIỆC TẠO TỰ ĐỘNG,369,2023-02-22 09:52:02+00:00,2023-02-22 09:53:20+00:00,2023-02-22 09:53:20+00:00,3,2023-03-02,2023-03-04,1,3038,1691,,,,,,review,Chờ sản xuất
63f58355a5c781677034325,AD-230216-SIGHTPRE-VAC07,1677034368-DPSX-63f58355a5c781677034325,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677034334_image.png""></figure>",369,2023-02-22 09:52:48+00:00,2023-02-22 09:52:49+00:00,,1,2023-03-07,2023-03-11,1,3038,1692,,,,201.000000,402.000000,review,Chờ sản xuất
63f583877a3e01677034375,AD-230216-SIGHTPRE-VAC07,1677034399-DPSX-63f583877a3e01677034375,"<p><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677034376_image.png""></p>",369,2023-02-22 09:53:19+00:00,2023-02-22 09:53:19+00:00,,3,2023-03-11,2023-03-11,1,3038,1691,,,,201.000000,201.000000,review,Chờ sản xuất
63f583cdac0351677034445,AD-230216-SIGHTPRE-VAC59,1677034555-DPSX-63f583cdac0351677034445,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677034553_image.png""></figure>",369,2023-02-22 09:55:55+00:00,2023-02-22 09:55:57+00:00,,2,2023-03-02,2023-03-04,1,3039,1693,,,,129.000000,1427.000000,review,Chờ sản xuất
63f583cdac03516770344451,CÔNG VIỆC TẠO TỰ ĐỘNG,1677034557-DPSX-63f583cdac03516770344451,CÔNG VIỆC TẠO TỰ ĐỘNG,369,2023-02-22 09:55:57+00:00,2023-02-22 09:57:00+00:00,2023-02-22 09:57:00+00:00,3,2023-03-02,2023-03-04,1,3039,1694,,,,,,review,Chờ sản xuất
63f5843fdf9c21677034559,AD-230216-SIGHTPRE-VAC59,1677034590-DPSX-63f5843fdf9c21677034559,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677034560_image.png""></figure>",369,2023-02-22 09:56:29+00:00,2023-02-22 09:56:30+00:00,,1,2023-03-07,2023-03-10,1,3039,1695,,,,201.000000,402.000000,review,Chờ sản xuất
63f5846193d501677034593,AD-230216-SIGHTPRE-VAC59,1677034618-DPSX-63f5846193d501677034593,"<p><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677034601_image.png""></p>",369,2023-02-22 09:56:58+00:00,2023-02-22 09:56:59+00:00,,3,2023-03-11,2023-03-11,1,3039,1694,,,,201.000000,201.000000,review,Chờ sản xuất
63f586806da461677035136,JP-230131-JSAE_v1,1677035242-DPSX-63f586806da461677035136,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677035144_image.png""></figure>",369,2023-02-22 10:07:21+00:00,2023-02-22 10:07:25+00:00,,2,2023-03-02,2023-03-06,1,3052,1696,,,,80.000000,1067.000000,review,Chờ sản xuất
63f586806da4616770351361,CÔNG VIỆC TẠO TỰ ĐỘNG,1677035245-DPSX-63f586806da4616770351361,CÔNG VIỆC TẠO TỰ ĐỘNG,369,2023-02-22 10:07:25+00:00,2023-02-22 10:10:53+00:00,2023-02-22 10:10:53+00:00,3,2023-03-02,2023-03-06,1,3052,1697,,,,,,review,Chờ sản xuất
63f586f02de451677035248,JP-230131-JSAE_v1,1677035292-DPSX-63f586f02de451677035248,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677035254_image.png""></figure>",369,2023-02-22 10:08:12+00:00,2023-02-22 10:08:13+00:00,,4,2023-03-06,2023-03-09,1,3052,1698,,,,145.000000,290.000000,review,Chờ sản xuất
63f58722796711677035298,JP-230131-JSAE_v1,1677035414-DPSX-63f58722796711677035298,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677035299_image.png""></figure>",369,2023-02-22 10:10:14+00:00,2023-02-22 10:10:15+00:00,,1,2023-03-09,2023-03-14,1,3052,1699,,,,145.000000,435.000000,review,Chờ sản xuất
63f5879aba8591677035418,JP-230131-JSAE_v1,1677035451-DPSX-63f5879aba8591677035418,"<p><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677035426_image.png""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677035430_image.png""></p>",369,2023-02-22 10:10:51+00:00,2023-02-22 10:10:52+00:00,,3,2023-03-14,2023-03-15,1,3052,1697,,,,145.000000,145.000000,review,Chờ sản xuất
63f587c858b8b1677035464,CIE-221223-CLB Tin Man,1677035582-DPSX-63f587c858b8b1677035464,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677035470_image.png""></figure>",369,2023-02-22 10:13:02+00:00,2023-02-22 10:13:06+00:00,,2,2023-03-02,2023-03-07,1,3053,1700,,,,181.000000,2650.000000,review,Chờ sản xuất
63f587c858b8b16770354641,CÔNG VIỆC TẠO TỰ ĐỘNG,1677035587-DPSX-63f587c858b8b16770354641,CÔNG VIỆC TẠO TỰ ĐỘNG,369,2023-02-22 10:13:06+00:00,2023-02-22 10:14:51+00:00,2023-02-22 10:14:51+00:00,3,2023-03-02,2023-03-07,1,3053,1701,,,,,,review,Chờ sản xuất
63f58845a41dd1677035589,CIE-221223-CLB Tin Man,1677035620-DPSX-63f58845a41dd1677035589,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677035595_image.png""></figure>",369,2023-02-22 10:13:40+00:00,2023-02-22 10:13:41+00:00,,4,2023-03-07,2023-03-11,1,3053,1702,,,,302.000000,302.000000,review,Chờ sản xuất
63f5886aa263e1677035626,CIE-221223-CLB Tin Man,1677035649-DPSX-63f5886aa263e1677035626,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677035627_image.png""></figure>",369,2023-02-22 10:14:09+00:00,2023-02-22 10:14:10+00:00,,1,2023-03-07,2023-03-11,1,3053,1703,,,,302.000000,302.000000,review,Chờ sản xuất
63f58885038f41677035653,CIE-221223-CLB Tin Man,1677035689-DPSX-63f58885038f41677035653,"<p><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677035660_image.png""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677035665_image.png""></p>",369,2023-02-22 10:14:48+00:00,2023-02-22 10:14:50+00:00,,3,2023-03-13,2023-03-14,1,3053,1701,,,,302.000000,302.000000,review,Chờ sản xuất
63f6be16357031677114902,JP-230131-NAKAJIMA RACING 2023 no.2,1677115021-DPSX-63f6be16357031677114902,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677114912_image.png""></figure>",369,2023-02-23 08:17:01+00:00,2023-02-23 08:17:03+00:00,,2,2023-03-01,2023-03-06,1,3056,1704,,,,316.000000,3352.000000,review,Chờ sản xuất
63f6be163570316771149021,CÔNG VIỆC TẠO TỰ ĐỘNG,1677115023-DPSX-63f6be163570316771149021,CÔNG VIỆC TẠO TỰ ĐỘNG,369,2023-02-23 08:17:03+00:00,2023-02-23 08:21:20+00:00,2023-02-23 08:21:20+00:00,3,2023-03-01,2023-03-06,1,3056,1705,,,,,,review,Chờ sản xuất
63f6be934cdd41677115027,JP-230131-NAKAJIMA RACING 2023 no.2,1677115091-DPSX-63f6be934cdd41677115027,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677115036_image.png""></figure>",369,2023-02-23 08:18:11+00:00,2023-02-23 08:20:33+00:00,2023-02-23 08:20:33+00:00,4,2023-03-06,2023-03-16,1,3056,1706,,,,502.000000,1506.000000,review,Chờ sản xuất
63f6beda85aa91677115098,JP-230131-NAKAJIMA RACING 2023 no.2,1677115213-DPSX-63f6beda85aa91677115098,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677115099_image.png""></figure>",369,2023-02-23 08:20:13+00:00,2023-02-23 08:20:16+00:00,,1,2023-03-07,2023-03-18,1,3056,1707,,,,502.000000,4518.000000,review,Chờ sản xuất
63f6bf59d61d41677115225,JP-230131-NAKAJIMA RACING 2023 no.2,1677115232-DPSX-63f6bf59d61d41677115225,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677115036_image.png""></figure>",369,2023-02-23 08:20:31+00:00,2023-02-23 08:20:32+00:00,,4,2023-03-06,2023-03-16,1,3056,1706,,,,502.000000,1506.000000,review,Chờ sản xuất
63f6bf6449b711677115236,JP-230131-NAKAJIMA RACING 2023 no.2,1677115279-DPSX-63f6bf6449b711677115236,"<p><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677115247_image.png""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677115253_image.png""></p>",369,2023-02-23 08:21:19+00:00,2023-02-23 08:21:19+00:00,,3,2023-03-17,2023-03-18,1,3056,1705,,,,502.000000,502.000000,review,Chờ sản xuất
63f6c19ccd8221677115804,JP-230131-NAKAJIMA RACING 2023_v1,1677115924-DPSX-63f6c19ccd8221677115804,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677115818_image.png""></figure>",369,2023-02-23 08:32:04+00:00,2023-02-23 08:32:06+00:00,,2,2023-03-01,2023-03-06,1,3055,1708,,,,96.000000,847.000000,review,Chờ sản xuất
63f6c19ccd82216771158041,CÔNG VIỆC TẠO TỰ ĐỘNG,1677115926-DPSX-63f6c19ccd82216771158041,CÔNG VIỆC TẠO TỰ ĐỘNG,369,2023-02-23 08:32:06+00:00,2023-02-23 08:38:33+00:00,2023-02-23 08:38:33+00:00,3,2023-03-01,2023-03-06,1,3055,1709,,,,,,review,Chờ sản xuất
63f6c218da8f11677115928,JP-230131-NAKAJIMA RACING 2023_v1,1677115998-DPSX-63f6c218da8f11677115928,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677115935_image.png""></figure>",369,2023-02-23 08:33:18+00:00,2023-02-23 08:33:19+00:00,,4,2023-03-06,2023-03-11,1,3055,1710,,,,146.000000,438.000000,review,Chờ sản xuất
63f6c26b293a91677116011,JP-230131-NAKAJIMA RACING 2023_v1,1677116268-DPSX-63f6c26b293a91677116011,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677116019_image.png""></figure>",369,2023-02-23 08:37:48+00:00,2023-02-23 08:37:49+00:00,,1,2023-03-08,2023-03-15,1,3055,1711,,,,146.000000,584.000000,review,Chờ sản xuất
63f6c370a6add1677116272,JP-230131-NAKAJIMA RACING 2023_v1,1677116311-DPSX-63f6c370a6add1677116272,"<p><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677116285_image.png""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677116290_image.png""></p>",369,2023-02-23 08:38:31+00:00,2023-02-23 08:38:32+00:00,,3,2023-03-16,2023-03-17,1,3055,1709,,,,146.000000,146.000000,review,Chờ sản xuất
63f6c4a83cff61677116584,BF-230131-FCSG23 TRUCKER_v1,1677116690-DPSX-63f6c4a83cff61677116584,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677116591_image.png""></figure>",369,2023-02-23 08:44:50+00:00,2023-02-23 08:44:52+00:00,,2,2023-03-06,2023-03-10,1,3041,1712,,,,133.000000,1192.000000,review,Chờ sản xuất
63f6c4a83cff616771165841,CÔNG VIỆC TẠO TỰ ĐỘNG,1677116692-DPSX-63f6c4a83cff616771165841,CÔNG VIỆC TẠO TỰ ĐỘNG,369,2023-02-23 08:44:52+00:00,2023-02-23 08:46:13+00:00,2023-02-23 08:46:13+00:00,3,2023-03-06,2023-03-10,1,3041,1713,,,,,,review,Chờ sản xuất
63f6c518b27041677116696,BF-230131-FCSG23 TRUCKER_v1,1677116733-DPSX-63f6c518b27041677116696,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677116704_image.png""></figure>",369,2023-02-23 08:45:33+00:00,2023-02-23 08:45:34+00:00,,1,2023-03-15,2023-03-18,1,3041,1714,,,,201.000000,402.000000,review,Chờ sản xuất
63f6c544576311677116740,BF-230131-FCSG23 TRUCKER_v1,1677116772-DPSX-63f6c544576311677116740,"<p><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677116741_image.png""></p>",369,2023-02-23 08:46:12+00:00,2023-02-23 08:46:13+00:00,,3,2023-03-20,2023-03-21,1,3041,1713,,,,201.000000,201.000000,review,Chờ sản xuất
63f810be7ae0b1677201598,HM-230222-MENS NEEDS PURPLE-v1,1677201686-DPSX-63f810be7ae0b1677201598,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677201609_image.png""></figure>",369,2023-02-24 08:21:26+00:00,2023-02-24 08:21:27+00:00,,2,2023-03-08,2023-03-13,1,3064,1715,,,,33.000000,216.000000,review,Chờ sản xuất
63f810be7ae0b16772015981,CÔNG VIỆC TẠO TỰ ĐỘNG,1677201688-DPSX-63f810be7ae0b16772015981,CÔNG VIỆC TẠO TỰ ĐỘNG,369,2023-02-24 08:21:28+00:00,2023-02-24 08:23:20+00:00,2023-02-24 08:23:20+00:00,3,2023-03-08,2023-03-13,1,3064,1716,,,,,,review,Chờ sản xuất
63f8111f053fd1677201695,HM-230222-MENS NEEDS PURPLE,1677201729-DPSX-63f8111f053fd1677201695,"<figure class=""image""><img src=""https://s3-s3.app.tms-s.vn/ttd/taskImage/_1677201701_image.png""></figure>",369,2023-02-24 08:22:09+00:00,2023-02-24 08:22:09+00:00,,4,2023-03-13,2023-03-16,1,3064,1717,,,,50.000000,100.000000,review,Chờ sản xuất
